Time;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;Humidity;Temperature
11365.0;15643.0;24257.0;16184.0;26636.0;5289.0;36454.0;45357.0;22338.0;7.29;42.5;;;;;;;;;
11366.0;15654.0;24348.0;16227.0;26580.0;5288.0;36384.0;45413.0;22400.0;7.26;42.52;;;;;;;;;
11367.0;15652.0;24306.0;16209.0;26614.0;5192.0;36412.0;45448.0;22385.0;7.26;42.51;;;;;;;;;
11368.0;15651.0;24335.0;16155.0;26589.0;5307.0;36423.0;45434.0;22290.0;7.25;42.5;;;;;;;;;
11369.0;15648.0;24363.0;16165.0;26508.0;5264.0;36300.0;45450.0;22319.0;7.26;42.51;;;;;;;;;
11370.0;15748.0;24304.0;16178.0;26612.0;5277.0;36275.0;45413.0;22347.0;7.26;42.51;;;;;;;;;
11371.0;15700.0;24265.0;16188.0;26585.0;5218.0;36318.0;45426.0;22341.0;7.29;42.51;;;;;;;;;
11372.0;15724.0;24335.0;16174.0;26601.0;5270.0;36327.0;45413.0;22300.0;7.26;42.51;;;;;;;;;
11373.0;15639.0;24342.0;16252.0;26625.0;5234.0;36166.0;45386.0;22281.0;7.25;42.5;;;;;;;;;
11374.0;15593.0;24191.0;16173.0;26526.0;5317.0;36222.0;45459.0;22263.0;7.26;42.52;;;;;;;;;
11375.0;15723.0;24310.0;16238.0;26537.0;5242.0;36200.0;45415.0;22223.0;7.26;42.51;;;;;;;;;
11376.0;15676.0;24333.0;16256.0;26590.0;5247.0;36115.0;45437.0;22333.0;7.26;42.52;;;;;;;;;
11377.0;15727.0;24283.0;16179.0;26650.0;5332.0;36119.0;45349.0;22236.0;7.26;42.52;;;;;;;;;
11378.0;15693.0;24267.0;16236.0;26592.0;5235.0;36016.0;45389.0;22218.0;7.26;42.51;;;;;;;;;
11379.0;15658.0;24358.0;16187.0;26548.0;5276.0;36082.0;45375.0;22152.0;7.25;42.5;;;;;;;;;
11380.0;15657.0;24312.0;16231.0;26610.0;5255.0;36021.0;45435.0;22212.0;7.26;42.52;;;;;;;;;
11381.0;15715.0;24347.0;16179.0;26631.0;5319.0;35996.0;45329.0;22238.0;7.25;42.49;;;;;;;;;
11382.0;15670.0;24309.0;16196.0;26599.0;5287.0;35926.0;45420.0;22299.0;7.26;42.51;;;;;;;;;
11383.0;15657.0;24386.0;16209.0;26628.0;5334.0;35988.0;45353.0;22189.0;7.26;42.51;;;;;;;;;
11384.0;15677.0;24310.0;16193.0;26609.0;5267.0;35894.0;45428.0;22221.0;7.26;42.51;;;;;;;;;
11385.0;15656.0;24401.0;16247.0;26603.0;5245.0;35860.0;45426.0;22259.0;7.25;42.5;;;;;;;;;
11386.0;15633.0;24397.0;16255.0;26603.0;5260.0;35798.0;45482.0;22250.0;7.26;42.52;;;;;;;;;
11387.0;15654.0;24316.0;16184.0;26630.0;5217.0;35788.0;45444.0;22182.0;7.26;42.51;;;;;;;;;
11388.0;15667.0;24369.0;16225.0;26573.0;5248.0;35742.0;45391.0;22149.0;7.26;42.51;;;;;;;;;
11389.0;15597.0;24421.0;16262.0;26645.0;5302.0;35824.0;45398.0;22217.0;7.25;42.5;;;;;;;;;
11390.0;15711.0;24320.0;16302.0;26672.0;5272.0;35880.0;45409.0;22198.0;7.25;42.5;;;;;;;;;
11391.0;15642.0;24407.0;16300.0;26607.0;5269.0;35729.0;45503.0;22126.0;7.26;42.51;;;;;;;;;
11392.0;15659.0;24398.0;16254.0;26696.0;5281.0;35696.0;45402.0;22186.0;7.33;42.5;;;;;;;;;
11393.0;15697.0;24351.0;16240.0;26621.0;5221.0;35719.0;45427.0;22163.0;7.26;42.51;;;;;;;;;
11394.0;15672.0;24370.0;16287.0;26675.0;5314.0;35747.0;45477.0;22084.0;7.26;42.51;;;;;;;;;
11395.0;15686.0;24382.0;16243.0;26710.0;5176.0;35712.0;45432.0;22187.0;7.26;42.52;;;;;;;;;
11396.0;15679.0;24367.0;16324.0;26678.0;5276.0;35632.0;45440.0;22115.0;7.26;42.52;;;;;;;;;
11397.0;15707.0;24394.0;16242.0;26618.0;5310.0;35699.0;45409.0;22146.0;7.26;42.52;;;;;;;;;
11398.0;15678.0;24336.0;16287.0;26625.0;5287.0;35655.0;45406.0;22119.0;7.26;42.52;;;;;;;;;
11399.0;15696.0;24359.0;16361.0;26674.0;5288.0;35628.0;45410.0;22097.0;7.26;42.52;;;;;;;;;
11400.0;15715.0;24351.0;16359.0;26605.0;5295.0;35601.0;45460.0;22105.0;7.29;42.52;;;;;;;;;
11401.0;15691.0;24441.0;16237.0;26575.0;5304.0;35564.0;45425.0;22041.0;7.26;42.52;;;;;;;;;
11402.0;15713.0;24400.0;16329.0;26613.0;5230.0;35500.0;45420.0;22054.0;7.26;42.51;;;;;;;;;
11403.0;15689.0;24365.0;16355.0;26593.0;5300.0;35598.0;45463.0;22065.0;7.26;42.52;;;;;;;;;
11404.0;15661.0;24283.0;16315.0;26614.0;5295.0;35476.0;45387.0;22066.0;7.26;42.51;;;;;;;;;
11405.0;15722.0;24434.0;16362.0;26624.0;5288.0;35388.0;45432.0;22085.0;7.26;42.51;;;;;;;;;
11406.0;15718.0;24269.0;16372.0;26630.0;5239.0;35345.0;45359.0;22026.0;7.33;42.51;;;;;;;;;
11407.0;15651.0;24359.0;16290.0;26603.0;5261.0;35471.0;45452.0;22081.0;7.26;42.51;;;;;;;;;
11408.0;15762.0;24343.0;16342.0;26634.0;5238.0;35418.0;45406.0;22025.0;7.26;42.52;;;;;;;;;
11409.0;15679.0;24375.0;16371.0;26697.0;5187.0;35314.0;45486.0;22019.0;7.26;42.51;;;;;;;;;
11410.0;15719.0;24313.0;16369.0;26723.0;5288.0;35321.0;45375.0;22067.0;7.26;42.51;;;;;;;;;
11411.0;15652.0;24297.0;16367.0;26749.0;5210.0;35225.0;45462.0;21983.0;7.33;42.51;;;;;;;;;
11412.0;15668.0;24294.0;16352.0;26642.0;5274.0;35292.0;45424.0;21970.0;7.26;42.51;;;;;;;;;
11413.0;15760.0;24373.0;16405.0;26684.0;5279.0;35247.0;45409.0;22036.0;7.26;42.51;;;;;;;;;
11414.0;15635.0;24415.0;16384.0;26725.0;5327.0;35211.0;45350.0;21935.0;7.26;42.51;;;;;;;;;
11415.0;15682.0;24363.0;16351.0;26663.0;5247.0;35285.0;45379.0;21922.0;7.26;42.51;;;;;;;;;
11416.0;15690.0;24269.0;16331.0;26694.0;5142.0;35188.0;45371.0;21963.0;7.25;42.5;;;;;;;;;
11417.0;15623.0;24366.0;16353.0;26640.0;5263.0;35118.0;45391.0;22013.0;7.26;42.51;;;;;;;;;
11418.0;15759.0;24311.0;16393.0;26656.0;5275.0;35092.0;45410.0;22028.0;7.26;42.51;;;;;;;;;
11419.0;15722.0;24367.0;16384.0;26670.0;5204.0;35110.0;45447.0;21920.0;7.26;42.51;;;;;;;;;
11420.0;15713.0;24321.0;16400.0;26613.0;5268.0;35085.0;45425.0;21981.0;7.26;42.51;;;;;;;;;
11421.0;15659.0;24324.0;16398.0;26610.0;5286.0;35135.0;45410.0;21886.0;7.26;42.52;;;;;;;;;
11422.0;15704.0;24336.0;16397.0;26619.0;5281.0;34918.0;45441.0;22003.0;7.26;42.52;;;;;;;;;
11423.0;15678.0;24359.0;16403.0;26674.0;5230.0;34979.0;45472.0;21894.0;7.25;42.5;;;;;;;;;
11424.0;15680.0;24332.0;16424.0;26680.0;5299.0;35027.0;45434.0;21996.0;7.26;42.51;;;;;;;;;
11425.0;15708.0;24362.0;16397.0;26661.0;5240.0;34976.0;45410.0;21953.0;7.26;42.52;;;;;;;;;
11426.0;15637.0;24289.0;16456.0;26602.0;5300.0;34925.0;45487.0;21923.0;7.26;42.51;;;;;;;;;
11427.0;15644.0;24342.0;16390.0;26623.0;5276.0;34911.0;45449.0;21882.0;7.26;42.51;;;;;;;;;
11428.0;15622.0;24285.0;16470.0;26623.0;5280.0;34765.0;45394.0;21884.0;7.26;42.51;;;;;;;;;
11429.0;15694.0;24354.0;16398.0;26636.0;5266.0;34909.0;45467.0;21886.0;7.26;42.51;;;;;;;;;
11430.0;15701.0;24296.0;16433.0;26653.0;5203.0;34897.0;45420.0;21933.0;7.26;42.52;;;;;;;;;
11431.0;15669.0;24265.0;16427.0;26632.0;5242.0;34801.0;45377.0;21906.0;7.26;42.51;;;;;;;;;
11432.0;15687.0;24368.0;16403.0;26655.0;5259.0;34766.0;45466.0;21885.0;7.26;42.51;;;;;;;;;
11433.0;15716.0;24256.0;16355.0;26636.0;5247.0;34765.0;45415.0;21914.0;7.26;42.51;;;;;;;;;
11434.0;15685.0;24312.0;16395.0;26501.0;5260.0;34732.0;45400.0;21847.0;7.26;42.52;;;;;;;;;
11435.0;15668.0;24307.0;16488.0;26630.0;5228.0;34679.0;45428.0;21905.0;7.26;42.52;;;;;;;;;
11436.0;15715.0;24373.0;16475.0;26636.0;5246.0;34726.0;45413.0;21952.0;7.26;42.52;;;;;;;;;
11437.0;15677.0;24353.0;16423.0;26627.0;5228.0;34656.0;45421.0;21833.0;7.26;42.52;;;;;;;;;
11438.0;15593.0;24369.0;16392.0;26631.0;5196.0;34640.0;45446.0;21856.0;7.26;42.53;;;;;;;;;
11439.0;15642.0;24253.0;16419.0;26723.0;5217.0;34726.0;45366.0;21911.0;7.26;42.52;;;;;;;;;
11440.0;15652.0;24302.0;16389.0;26659.0;5225.0;34652.0;45392.0;21877.0;7.26;42.51;;;;;;;;;
11441.0;15700.0;24287.0;16448.0;26614.0;5230.0;34671.0;45389.0;21890.0;7.26;42.52;;;;;;;;;
11442.0;15711.0;24347.0;16384.0;26627.0;5152.0;34505.0;45404.0;21837.0;7.26;42.52;;;;;;;;;
11443.0;15717.0;24303.0;16417.0;26647.0;5186.0;34566.0;45426.0;21816.0;7.26;42.52;;;;;;;;;
11444.0;15763.0;24294.0;16493.0;26653.0;5171.0;34566.0;45376.0;21826.0;7.26;42.52;;;;;;;;;
11445.0;15619.0;24322.0;16504.0;26657.0;5256.0;34468.0;45386.0;21856.0;7.26;42.52;;;;;;;;;
11446.0;15650.0;24264.0;16396.0;26699.0;5145.0;34512.0;45428.0;21840.0;7.26;42.51;;;;;;;;;
11447.0;15656.0;24364.0;16486.0;26614.0;5269.0;34429.0;45390.0;21808.0;7.29;42.52;;;;;;;;;
11448.0;15668.0;24260.0;16495.0;26634.0;5258.0;34455.0;45428.0;21848.0;7.26;42.52;;;;;;;;;
11449.0;15638.0;24352.0;16451.0;26643.0;5208.0;34417.0;45429.0;21811.0;7.26;42.53;;;;;;;;;
11450.0;15625.0;24350.0;16428.0;26716.0;5191.0;34321.0;45442.0;21829.0;7.26;42.52;;;;;;;;;
11451.0;15691.0;24254.0;16492.0;26666.0;5265.0;34404.0;45433.0;21843.0;7.26;42.52;;;;;;;;;
11452.0;15670.0;24287.0;16517.0;26622.0;5286.0;34329.0;45402.0;21820.0;7.26;42.54;;;;;;;;;
11453.0;15710.0;24322.0;16396.0;26651.0;5226.0;34353.0;45399.0;21771.0;7.26;42.52;;;;;;;;;
11454.0;15667.0;24294.0;16453.0;26578.0;5202.0;34279.0;45390.0;21779.0;7.26;42.52;;;;;;;;;
11455.0;15642.0;24294.0;16502.0;26693.0;5219.0;34340.0;45444.0;21772.0;7.33;42.52;;;;;;;;;
11456.0;15686.0;24291.0;16448.0;26653.0;5234.0;34253.0;45420.0;21813.0;7.26;42.53;;;;;;;;;
11457.0;15617.0;24296.0;16424.0;26675.0;5223.0;34290.0;45411.0;21725.0;7.33;42.53;;;;;;;;;
11458.0;15657.0;24260.0;16518.0;26694.0;5220.0;34256.0;45378.0;21819.0;7.26;42.51;;;;;;;;;
11459.0;15686.0;24294.0;16449.0;26686.0;5276.0;34164.0;45414.0;21795.0;7.29;42.52;;;;;;;;;
11460.0;15651.0;24325.0;16501.0;26704.0;5216.0;34200.0;45408.0;21744.0;7.26;42.53;;;;;;;;;
11461.0;15749.0;24250.0;16479.0;26674.0;5207.0;34137.0;45385.0;21712.0;7.26;42.52;;;;;;;;;
11462.0;15653.0;24348.0;16481.0;26632.0;5139.0;34164.0;45394.0;21692.0;7.26;42.53;;;;;;;;;
11463.0;15736.0;24311.0;16555.0;26727.0;5220.0;34164.0;45399.0;21799.0;7.26;42.52;;;;;;;;;
11464.0;15650.0;24292.0;16463.0;26680.0;5271.0;34126.0;45403.0;21782.0;7.26;42.51;;;;;;;;;
11465.0;15650.0;24352.0;16447.0;26707.0;5252.0;34082.0;45416.0;21810.0;7.26;42.53;;;;;;;;;
11466.0;15647.0;24282.0;16496.0;26681.0;5324.0;34045.0;45486.0;21767.0;7.26;42.53;;;;;;;;;
11467.0;15648.0;24346.0;16471.0;26700.0;5239.0;33996.0;45397.0;21733.0;7.26;42.53;;;;;;;;;
11468.0;15695.0;24391.0;16571.0;26622.0;5244.0;33949.0;45415.0;21714.0;7.26;42.53;;;;;;;;;
11469.0;15626.0;24309.0;16489.0;26612.0;5222.0;33910.0;45412.0;21699.0;7.26;42.53;;;;;;;;;
11470.0;15670.0;24266.0;16537.0;26687.0;5152.0;34027.0;45378.0;21748.0;7.26;42.52;;;;;;;;;
11471.0;15609.0;24320.0;16508.0;26674.0;5213.0;33935.0;45396.0;21672.0;7.26;42.53;;;;;;;;;
11472.0;15659.0;24388.0;16571.0;26657.0;5207.0;33973.0;45379.0;21749.0;7.26;42.53;;;;;;;;;
11473.0;15689.0;24351.0;16509.0;26645.0;5214.0;33901.0;45450.0;21746.0;7.26;42.53;;;;;;;;;
11474.0;15686.0;24323.0;16540.0;26591.0;5226.0;33898.0;45374.0;21761.0;7.26;42.53;;;;;;;;;
11475.0;15636.0;24400.0;16509.0;26744.0;5284.0;33832.0;45333.0;21633.0;7.26;42.52;;;;;;;;;
11476.0;15663.0;24321.0;16514.0;26715.0;5250.0;33879.0;45415.0;21668.0;7.26;42.53;;;;;;;;;
11477.0;15672.0;24293.0;16526.0;26570.0;5202.0;33809.0;45462.0;21731.0;7.26;42.54;;;;;;;;;
11478.0;15657.0;24290.0;16601.0;26674.0;5169.0;33825.0;45403.0;21619.0;7.26;42.53;;;;;;;;;
11479.0;15710.0;24296.0;16539.0;26669.0;5188.0;33841.0;45353.0;21746.0;7.26;42.51;;;;;;;;;
11480.0;15715.0;24283.0;16575.0;26633.0;5272.0;33749.0;45359.0;21663.0;7.26;42.53;;;;;;;;;
11481.0;15706.0;24360.0;16528.0;26642.0;5208.0;33781.0;45437.0;21673.0;7.26;42.53;;;;;;;;;
11482.0;15712.0;24388.0;16596.0;26653.0;5258.0;33712.0;45406.0;21719.0;7.26;42.52;;;;;;;;;
11483.0;15702.0;24385.0;16512.0;26736.0;5276.0;33656.0;45393.0;21662.0;7.26;42.54;;;;;;;;;
11484.0;15680.0;24362.0;16592.0;26734.0;5173.0;33717.0;45372.0;21670.0;7.33;42.54;;;;;;;;;
11485.0;15657.0;24311.0;16654.0;26737.0;5269.0;33703.0;45350.0;21674.0;7.26;42.52;;;;;;;;;
11486.0;15617.0;24339.0;16519.0;26659.0;5293.0;33795.0;45325.0;21647.0;7.26;42.52;;;;;;;;;
11487.0;15698.0;24372.0;16533.0;26630.0;5220.0;33728.0;45329.0;21628.0;7.26;42.54;;;;;;;;;
11488.0;15713.0;24346.0;16573.0;26736.0;5237.0;33564.0;45392.0;21701.0;7.26;42.53;;;;;;;;;
11489.0;15774.0;24434.0;16507.0;26655.0;5190.0;33596.0;45369.0;21608.0;7.26;42.53;;;;;;;;;
11490.0;15615.0;24385.0;16584.0;26730.0;5194.0;33672.0;45355.0;21648.0;7.26;42.53;;;;;;;;;
11491.0;15701.0;24293.0;16620.0;26756.0;5259.0;33581.0;45363.0;21676.0;7.26;42.53;;;;;;;;;
11492.0;15730.0;24349.0;16484.0;26718.0;5235.0;33496.0;45367.0;21693.0;7.26;42.53;;;;;;;;;
11493.0;15675.0;24376.0;16599.0;26736.0;5229.0;33502.0;45394.0;21639.0;7.26;42.53;;;;;;;;;
11494.0;15674.0;24364.0;16613.0;26732.0;5183.0;33484.0;45345.0;21651.0;7.26;42.54;;;;;;;;;
11495.0;15691.0;24353.0;16542.0;26739.0;5202.0;33459.0;45377.0;21694.0;7.26;42.53;;;;;;;;;
11496.0;15605.0;24308.0;16574.0;26745.0;5195.0;33602.0;45407.0;21593.0;7.26;42.53;;;;;;;;;
11497.0;15764.0;24417.0;16562.0;26673.0;5234.0;33465.0;45371.0;21585.0;7.26;42.53;;;;;;;;;
11498.0;15676.0;24259.0;16594.0;26729.0;5296.0;33453.0;45399.0;21632.0;7.33;42.54;;;;;;;;;
11499.0;15655.0;24417.0;16554.0;26739.0;5231.0;33449.0;45347.0;21632.0;7.26;42.52;;;;;;;;;
11500.0;15644.0;24314.0;16680.0;26743.0;5171.0;33535.0;45339.0;21541.0;7.26;42.54;;;;;;;;;
11501.0;15681.0;24366.0;16548.0;26693.0;5200.0;33530.0;45315.0;21578.0;7.26;42.54;;;;;;;;;
11502.0;15663.0;24335.0;16633.0;26703.0;5220.0;33466.0;45364.0;21607.0;7.26;42.53;;;;;;;;;
11503.0;15731.0;24323.0;16673.0;26746.0;5224.0;33470.0;45281.0;21628.0;7.26;42.54;;;;;;;;;
11504.0;15688.0;24255.0;16583.0;26606.0;5162.0;33357.0;45325.0;21693.0;7.26;42.53;;;;;;;;;
11505.0;15592.0;24306.0;16555.0;26665.0;5250.0;33359.0;45392.0;21571.0;7.26;42.52;;;;;;;;;
11506.0;15698.0;24371.0;16604.0;26647.0;5232.0;33232.0;45402.0;21544.0;7.26;42.52;;;;;;;;;
11507.0;15718.0;24280.0;16572.0;26710.0;5253.0;33294.0;45390.0;21572.0;7.26;42.52;;;;;;;;;
11508.0;15657.0;24368.0;16607.0;26806.0;5248.0;33248.0;45391.0;21600.0;7.26;42.52;;;;;;;;;
11509.0;15694.0;24318.0;16652.0;26734.0;5178.0;33287.0;45399.0;21601.0;7.26;42.52;;;;;;;;;
11510.0;15611.0;24406.0;16589.0;26646.0;5228.0;33238.0;45333.0;21482.0;7.26;42.52;;;;;;;;;
11511.0;15733.0;24306.0;16639.0;26773.0;5242.0;33138.0;45368.0;21612.0;7.26;42.54;;;;;;;;;
11512.0;15695.0;24255.0;16628.0;26635.0;5262.0;33205.0;45408.0;21569.0;7.33;42.53;;;;;;;;;
11513.0;15695.0;24314.0;16669.0;26635.0;5170.0;33162.0;45410.0;21578.0;7.26;42.53;;;;;;;;;
11514.0;15636.0;24293.0;16620.0;26678.0;5194.0;33186.0;45404.0;21585.0;7.26;42.52;;;;;;;;;
11515.0;15706.0;24333.0;16641.0;26676.0;5188.0;33206.0;45378.0;21549.0;7.26;42.53;;;;;;;;;
11516.0;15625.0;24295.0;16624.0;26639.0;5200.0;33111.0;45389.0;21619.0;7.26;42.53;;;;;;;;;
11517.0;15603.0;24355.0;16675.0;26686.0;5265.0;33108.0;45382.0;21608.0;7.26;42.53;;;;;;;;;
11518.0;15630.0;24343.0;16638.0;26647.0;5269.0;33152.0;45361.0;21682.0;7.26;42.53;;;;;;;;;
11519.0;15597.0;24274.0;16647.0;26744.0;5259.0;33056.0;45385.0;21588.0;7.33;42.53;;;;;;;;;
11520.0;15671.0;24331.0;16674.0;26704.0;5168.0;33077.0;45363.0;21526.0;7.26;42.54;;;;;;;;;
11521.0;15686.0;24307.0;16594.0;26764.0;5251.0;33094.0;45267.0;21530.0;7.26;42.54;;;;;;;;;
11522.0;15697.0;24398.0;16659.0;26735.0;5250.0;33033.0;45354.0;21589.0;7.26;42.53;;;;;;;;;
11523.0;15707.0;24398.0;16718.0;26778.0;5211.0;32920.0;45355.0;21532.0;7.26;42.53;;;;;;;;;
11524.0;15650.0;24360.0;16655.0;26688.0;5220.0;33002.0;45417.0;21565.0;7.26;42.53;;;;;;;;;
11525.0;15673.0;24312.0;16693.0;26722.0;5259.0;32982.0;45408.0;21468.0;7.26;42.53;;;;;;;;;
11526.0;15670.0;24314.0;16685.0;26747.0;5182.0;32912.0;45299.0;21627.0;7.26;42.53;;;;;;;;;
11527.0;15613.0;24415.0;16731.0;26764.0;5204.0;32978.0;45331.0;21615.0;7.26;42.53;;;;;;;;;
11528.0;15700.0;24349.0;16680.0;26785.0;5217.0;32893.0;45386.0;21551.0;7.26;42.54;;;;;;;;;
11529.0;15712.0;24340.0;16672.0;26781.0;5190.0;32835.0;45339.0;21533.0;7.26;42.52;;;;;;;;;
11530.0;15618.0;24395.0;16795.0;26736.0;5248.0;32981.0;45371.0;21565.0;7.26;42.53;;;;;;;;;
11531.0;15695.0;24296.0;16700.0;26696.0;5234.0;32973.0;45360.0;21538.0;7.26;42.52;;;;;;;;;
11532.0;15701.0;24363.0;16659.0;26757.0;5234.0;32848.0;45368.0;21479.0;7.26;42.53;;;;;;;;;
11533.0;15621.0;24365.0;16680.0;26688.0;5174.0;32879.0;45291.0;21552.0;7.26;42.53;;;;;;;;;
11534.0;15717.0;24398.0;16709.0;26757.0;5195.0;32904.0;45290.0;21542.0;7.26;42.54;;;;;;;;;
11535.0;15675.0;24343.0;16664.0;26705.0;5178.0;32781.0;45324.0;21513.0;7.26;42.54;;;;;;;;;
11536.0;15651.0;24423.0;16776.0;26643.0;5220.0;32808.0;45363.0;21553.0;7.26;42.52;;;;;;;;;
11537.0;15686.0;24356.0;16676.0;26722.0;5205.0;32881.0;45389.0;21502.0;7.26;42.53;;;;;;;;;
11538.0;15637.0;24387.0;16686.0;26751.0;5212.0;32811.0;45342.0;21554.0;7.26;42.54;;;;;;;;;
11539.0;15673.0;24308.0;16677.0;26718.0;5235.0;32823.0;45367.0;21522.0;7.26;42.53;;;;;;;;;
11540.0;15679.0;24392.0;16710.0;26790.0;5214.0;32755.0;45332.0;21495.0;7.26;42.53;;;;;;;;;
11541.0;15688.0;24291.0;16742.0;26797.0;5253.0;32814.0;45361.0;21480.0;7.26;42.54;;;;;;;;;
11542.0;15631.0;24322.0;16732.0;26637.0;5222.0;32866.0;45341.0;21502.0;7.29;42.53;;;;;;;;;
11543.0;15585.0;24295.0;16726.0;26670.0;5184.0;32751.0;45419.0;21556.0;7.26;42.53;;;;;;;;;
11544.0;15558.0;24323.0;16694.0;26656.0;5151.0;32800.0;45409.0;21447.0;7.26;42.53;;;;;;;;;
11545.0;15646.0;24407.0;16715.0;26659.0;5262.0;32709.0;45426.0;21493.0;7.26;42.53;;;;;;;;;
11546.0;15623.0;24513.0;16680.0;26678.0;5246.0;32742.0;45324.0;21514.0;7.26;42.54;;;;;;;;;
11547.0;15640.0;24421.0;16706.0;26706.0;5157.0;32690.0;45367.0;21436.0;7.26;42.55;;;;;;;;;
11548.0;15619.0;24446.0;16719.0;26706.0;5243.0;32669.0;45360.0;21463.0;7.26;42.54;;;;;;;;;
11549.0;15657.0;24443.0;16676.0;26772.0;5220.0;32662.0;45337.0;21520.0;7.26;42.53;;;;;;;;;
11550.0;15566.0;24417.0;16645.0;26743.0;5232.0;32620.0;45360.0;21480.0;7.26;42.53;;;;;;;;;
11551.0;15727.0;24414.0;16726.0;26714.0;5228.0;32566.0;45397.0;21576.0;7.26;42.53;;;;;;;;;
11552.0;15623.0;24433.0;16710.0;26770.0;5173.0;32614.0;45372.0;21474.0;7.26;42.54;;;;;;;;;
11553.0;15602.0;24421.0;16705.0;26700.0;5185.0;32585.0;45277.0;21541.0;7.26;42.54;;;;;;;;;
11554.0;15711.0;24452.0;16734.0;26806.0;5209.0;32562.0;45366.0;21529.0;7.26;42.55;;;;;;;;;
11555.0;15649.0;24405.0;16827.0;26763.0;5246.0;32547.0;45358.0;21489.0;7.22;42.54;;;;;;;;;
11556.0;15573.0;24389.0;16769.0;26724.0;5209.0;32576.0;45391.0;21518.0;7.26;42.53;;;;;;;;;
11557.0;15588.0;24260.0;16733.0;26721.0;5204.0;32499.0;45308.0;21476.0;7.26;42.53;;;;;;;;;
11558.0;15681.0;24248.0;16685.0;26790.0;5184.0;32492.0;45363.0;21533.0;7.26;42.54;;;;;;;;;
11559.0;15696.0;24398.0;16643.0;26766.0;5185.0;32468.0;45358.0;21419.0;7.26;42.54;;;;;;;;;
11560.0;15548.0;24304.0;16792.0;26705.0;5228.0;32443.0;45364.0;21461.0;7.26;42.54;;;;;;;;;
11561.0;15687.0;24294.0;16745.0;26800.0;5108.0;32463.0;45331.0;21508.0;7.26;42.54;;;;;;;;;
11562.0;15697.0;24330.0;16706.0;26816.0;5251.0;32349.0;45344.0;21413.0;7.26;42.53;;;;;;;;;
11563.0;15647.0;24348.0;16764.0;26738.0;5248.0;32421.0;45385.0;21514.0;7.26;42.54;;;;;;;;;
11564.0;15649.0;24293.0;16707.0;26789.0;5273.0;32422.0;45361.0;21452.0;7.26;42.54;;;;;;;;;
11565.0;15693.0;24281.0;16807.0;26772.0;5264.0;32410.0;45286.0;21422.0;7.26;42.55;;;;;;;;;
11566.0;15649.0;24270.0;16787.0;26791.0;5261.0;32390.0;45323.0;21384.0;7.26;42.54;;;;;;;;;
11567.0;15610.0;24254.0;16770.0;26721.0;5181.0;32367.0;45388.0;21475.0;7.26;42.54;;;;;;;;;
11568.0;15575.0;24384.0;16785.0;26772.0;5238.0;32299.0;45430.0;21470.0;7.33;42.55;;;;;;;;;
11569.0;15670.0;24294.0;16861.0;26781.0;5272.0;32327.0;45359.0;21433.0;7.33;42.54;;;;;;;;;
11570.0;15657.0;24407.0;16766.0;26720.0;5191.0;32220.0;45340.0;21440.0;7.26;42.54;;;;;;;;;
11571.0;15668.0;24337.0;16832.0;26702.0;5211.0;32295.0;45360.0;21465.0;7.33;42.55;;;;;;;;;
11572.0;15657.0;24349.0;16748.0;26726.0;5208.0;32231.0;45329.0;21477.0;7.26;42.55;;;;;;;;;
11573.0;15679.0;24425.0;16844.0;26806.0;5238.0;32197.0;45370.0;21539.0;7.26;42.54;;;;;;;;;
11574.0;15627.0;24339.0;16859.0;26740.0;5213.0;32248.0;45350.0;21473.0;7.26;42.55;;;;;;;;;
11575.0;15631.0;24281.0;16853.0;26731.0;5229.0;32164.0;45372.0;21445.0;7.26;42.55;;;;;;;;;
11576.0;15610.0;24342.0;16805.0;26765.0;5137.0;32200.0;45370.0;21506.0;7.26;42.55;;;;;;;;;
11577.0;15579.0;24289.0;16805.0;26810.0;5263.0;32141.0;45361.0;21445.0;7.26;42.55;;;;;;;;;
11578.0;15675.0;24310.0;16741.0;26664.0;5143.0;32205.0;45315.0;21448.0;7.26;42.56;;;;;;;;;
11579.0;15614.0;24362.0;16848.0;26819.0;5181.0;32122.0;45351.0;21444.0;7.26;42.55;;;;;;;;;
11580.0;15610.0;24260.0;16799.0;26714.0;5138.0;32089.0;45287.0;21444.0;7.26;42.55;;;;;;;;;
11581.0;15640.0;24361.0;16781.0;26747.0;5284.0;32086.0;45311.0;21435.0;7.26;42.55;;;;;;;;;
11582.0;15629.0;24371.0;16839.0;26696.0;5210.0;32109.0;45383.0;21321.0;7.26;42.56;;;;;;;;;
11583.0;15623.0;24324.0;16743.0;26725.0;5230.0;32203.0;45326.0;21400.0;7.26;42.55;;;;;;;;;
11584.0;15647.0;24367.0;16817.0;26707.0;5185.0;32100.0;45329.0;21401.0;7.26;42.55;;;;;;;;;
11585.0;15629.0;24295.0;16738.0;26636.0;5204.0;32164.0;45342.0;21404.0;7.26;42.55;;;;;;;;;
11586.0;15652.0;24389.0;16798.0;26702.0;5166.0;32082.0;45270.0;21404.0;7.26;42.55;;;;;;;;;
11587.0;15577.0;24317.0;16805.0;26805.0;5161.0;32114.0;45353.0;21386.0;7.26;42.55;;;;;;;;;
11588.0;15651.0;24350.0;16804.0;26774.0;5217.0;32034.0;45383.0;21426.0;7.26;42.55;;;;;;;;;
